id,IMDb,title,genres,overview,image
2052,tt0110081,活着,"剧情,家庭,历史","
　　根据余华同名小说改编。
<br/>
　　富少福贵（葛优）嗜赌成性，妻子家珍（巩俐）屡劝无果后带着女儿凤霞离开了他，当夜，福贵输光所有家产气死父亲，被迫靠变卖母亲首饰租间破屋过活。一年后，家珍手拉凤霞怀抱刚出世的儿子有庆回到家中，福贵痛改前非，开始靠演皮影戏过起安份守己的日子。
<br/>
　　但好景不常，内战时期，福贵被国民党抓去当劳工，一番辗转终回到家乡与一家人团圆后，凤霞因病变成哑巴，而在后来的大跃进运动和文化大革命中，他虽获某些小福，逆境却也一直与他如影相随。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597919477.jpg
2053,tt0372824,放牛班的春天,"剧情,音乐","
　　1949年的法国乡村，音乐家克莱门特（热拉尔·朱尼奥饰）到了一间外号叫“塘低”的男子寄宿学校当助理教师。学校里的学生大部分都是难缠的问题儿童，体罚在这里司空见惯，学校的校长（弗朗索瓦·贝莱昂饰）只顾自己的前途，残暴高压。
<br/>
　　性格沉静的克莱门特尝试用自己的方法改善这种状况，他重新创作音乐作品，组织合唱团，决定用音乐的方法来打开学生们封闭的心灵。
<br/>
　　然而，事情并不顺利，克莱门特发现学生皮埃尔·莫安琦（让-巴蒂斯特·莫尼耶饰）拥有非同一般的音乐天赋，但是单亲家庭长大的他，性格异常敏感孤僻，怎样释放皮埃尔的音乐才能，让克莱门特头痛不已；同时，他与皮埃尔母亲的感情也渐渐微妙起来。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884280708.jpg
2054,tt3153634,素媛,剧情,"
　　她（李来饰）是一个美丽平凡的小女孩，和爸爸妈妈生活在位于街角的家中。家里经营着以她的名字素媛命名的杂货店，母亲（严智媛饰）作为老板娘日夜忙碌不得闲暇，父亲则在工厂干着繁重的工作。在那个飘雨的早上，素媛打着雨伞独自上学。在离学校近在咫尺的地方，她遭遇一个相貌猥琐、酒气冲天的大叔，由此开启了她的悲剧之旅。柔嫩的小花遭到暴风雨无情摧残，受伤的岂止枝枝叶叶，更是那迎着阳光无忧成长的心。无良媒体铺天盖地大肆渲染，作为受害者的素媛一家仿佛成了周身污秽的耻辱之人，被四周诧异好奇的目光所包围。
<br/>
　　妈妈悲痛欲绝，几近崩溃。爸爸全力保护女儿，但受伤的小天使却拒绝爸爸的靠近。问凶之路伴随着天使的治愈旅程，美丽的女孩可会再露灿烂笑容？
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg
2055,tt0253474,钢琴家,"剧情,音乐,传记,战争","
　　史标曼（艾德里安•布洛迪AdrienBrody饰）是波兰一家电台的钢琴师。二战即将爆发之时，他们全家被迫被赶进华沙的犹太区。在战争的颠沛流离中，家人和亲戚最终被纳粹杀害，而史标曼本人也受尽种种羞辱和折磨，他侥幸得到一位朋友的帮助，暂时有了藏身之处。战争愈加猛烈，朋友不得不抛下他回老家寻得安全的住所养育儿女。此时史标曼恶病缠身，却还要在搜捕中逃亡。在废墟的阁楼上他遇见了一名德国军官，在军官的要求下他弹奏了钢琴曲。美妙的琴声令德国军官萌发了恻隐之心，他暗暗帮助史标曼直到苏军对波兰的解放到来……影片根据波兰钢琴家瓦拉迪斯罗•斯皮曼(WladyslawSzpilman)的自传体小说《死亡城市》改编。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1381339291.jpg
2056,tt3700392,海蒂和爷爷,"剧情,家庭,冒险","
　　孤儿海蒂（阿努克·斯特芬饰）被姨母迪蒂（安娜·希恩斯饰）送上了阿尔卑斯山，与远离小镇独居于高山的祖父（布鲁诺·甘茨饰）一同生活。活泼的海蒂在这里如鱼得水，不仅收获了羊倌彼得（奎林·阿格里皮饰）的友情和孤僻祖父的亲情，还与山下彼得的家人打成一片。一天，海蒂同彼得在山上放羊，姨母突然出现，连哄带骗将海蒂卖到法兰克福的泽塞曼家。从此，目不识A的海蒂成为了小姐克拉拉（伊莎贝尔·奥特曼饰）的伴读。克拉拉幼年丧母，大病一场再不能站立，只能被困在豪宅中与轮椅相伴。父亲（马克西姆·梅米特饰）常年在外很少回家，寂寞的克拉拉把海蒂当成了救命稻草。海蒂能适应泽塞曼家的新生活吗？远在天边的祖父和彼得还能再见吗？克拉拉的腿还有好起来的希望吗？
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg
2057,tt0090340,高山下的花环,"剧情,战争","
　　驻扎在四川广元的九连长梁三喜（吕晓禾饰）为了从军政治部调来的指导员赵蒙生（唐国强饰）推迟了探亲假，可出身高干家庭吃不了苦的蒙生打算只干几个月就走。1979年，赵母吴爽（刘燕生饰）得知蒙生部队将要赴越作战，加紧督办调动之事。耿直的炮排长靳开来（何伟饰）听说后火冒三丈，扬言要自费上北京告状。部队开赴云南边境，吴爽孤注一掷请求军长雷震（童超饰）将蒙生调回后方……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2319879389.jpg
2058,tt0111797,饮食男女,"剧情,家庭","
　　台湾中国菜硕果仅存的大师老朱（郎雄）退休后，渐尝老年生活的诸多尴尬：每周日费心做出的一桌丰盛菜肴，并无将三个女儿（杨贵媚、吴倩莲、王渝文）齐齐拉到饭桌的吸引力，已经长大成人的她们，心里藏了许多比陪父亲吃饭更重要的事；多年老友的突然离世，令他在友情这块也有了缺口；而对厨师来讲最重要的味觉的丧失，则将其彻底推到人生的低谷。
<br/>
　　三个女儿虽各忙各事，却也操心着老朱的晚年生活，计划着为其找个老伴，但她们没料到老朱早已悄无声息地谈起了“黄昏恋”。吃惊过后，老朱最看重的继承了他做菜天赋的二女儿家倩因为自身的生活经历，对父亲、她与父亲的关系有了新的认识，而对老朱来讲更大的惊喜，还在后面。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg
2059,tt0097165,死亡诗社,剧情,"
　　威尔顿预备学院以其沉稳凝重的教学风格和较高的升学率闻名，作为其毕业班的学生，理想就是升入名校。新学期文学老师约翰·基汀（罗宾·威廉姆斯饰）的到来如同一阵春风，一反传统名校的严肃刻板。
<br/>
　　基汀带学生们在校史楼内聆听死亡的声音，反思生的意义；让男生们在绿茵场上宣读自己的理想；鼓励学生站在课桌上，用新的视角俯瞰世界。老师自由发散式的哲学思维让学生内心产生强烈的共鸣，他们渐渐学会自己思考与求索，勇敢的追问人生的路途，甚至违反门禁，成立死亡诗社，在山洞里击节而歌！
<br/>
　　基汀教授、基汀老师、基汀队长，他的教育宛若春风化雨，润物无声的留在每个人心里…
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg
2060,tt0914798,穿条纹睡衣的男孩,"剧情,战争","
　　八岁男孩布鲁诺（AsaButterfield饰）一家随着纳粹军官父亲的一纸调令，由柏林搬迁到了乡下。失去了朋友们的布鲁诺很快对新家附近的“农庄”产生了兴趣，那里有一群身穿“条纹睡衣”的人终日忙碌，并且其中一个为布鲁诺一家服务，他形容肮脏，态度慎微。周遭环境和布鲁诺的举止让母亲暗暗担忧，但纳粹父亲制止家中任何怀疑既定政策的行为。
<br/>
　　布鲁诺偷偷结识了铁丝网另一边的同龄男孩施穆尔，并时常带给他食物吃。在紧张的家庭氛围和姐姐向成人世界的变化中，施穆尔是布鲁诺惟一的朋友。某日布鲁诺决定，去铁丝网的另一边，以便见到施穆尔的父亲……
<br/>
　　本片根据约翰·伯恩的同名小说改编，获2008年芝加哥国际电影节观众票选奖。
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg
2061,tt0118849,小鞋子,"剧情,家庭,儿童","
　　家境贫寒的男孩Ali（AmirFarrokhHashemian）帮妹妹Zahra（BahareSeddiqi）取修补好的鞋子时，不慎将鞋子弄丢，为了不被父（MohammadAmirNaji）、母（FereshteSarabandi）责罚，他央求Zahra暂时保密，说两人可以替换着穿他的鞋子上学，并答应一定会帮她买双新鞋子。
<br/>
　　Ali原本指望用他和父亲进城打工挣的钱帮Zahra买双新鞋，父亲的意外受伤打消了他的美梦。看到全市长跑比赛季军的奖品是一双运动鞋时，Ali决定参加比赛，但是他错过了报名日期。几经哀求，老师（DariushMokhtari）破例让实力出众的Ali参加了比赛。比赛场上，Ali不断提醒自己，一定要得第三名！
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2165511465.jpg
2062,tt0454876,少年派的奇幻漂流,"剧情,奇幻,冒险","
　　故事开始于蒙特娄，也结束于蒙特娄。一名在找寻灵感的作家（拉菲·斯波RafeSpall饰）无意间得知派·帕帖尔（伊尔凡·可汗IrrfanKhan饰）的传奇故事。派的父亲（阿迪勒·侯赛因AdilHussain饰）开了一家动物园。因这样特殊的生活环境，少年派（苏拉·沙玛SurajSharma饰）对信仰与人的本性自有一套看法。在派17岁那一年，他的父母决定举家移民加拿大以追求更好的生活，而他也必须离开他的初恋情人。在前往加拿大的船上，他们遇见一位残忍成性的法国厨师（杰拉尔·德帕迪约GérardDepardieu饰）。当天深夜在茫茫大海中，原本令派感到刺激无比的暴风雨一瞬间就成了吞噬货船的大灾难。派却奇迹般地活了下来，搭着救生船在太平洋上漂流，而且有一名最令人意想不到的同伴——理查德·帕克，一只孟加拉老虎。神奇的冒险旅程就这样意外开始了……
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2896590696.jpg
2063,tt0459399,横空出世,"剧情,历史","
　　1949年新中国建立以来，虽然人民当家做主人，但是新政权还随时面临被海外敌对势力所颠覆的严峻现状。惨烈的抗美援朝战争结束后，曾经立下赫赫战功的冯石将军（李雪健饰）接到中央委派的重要使命，那就是主持原子弹的研发工作。虽然对原子弹一窍不通，但是军人出身的冯石只有服从上级的命令，带着一支经过烈火淬炼的英雄部队挺近荒凉的戈壁滩。在此之后，以美国留学归来的陆光达（李幼斌饰）等科学界的精英人才从四面八方调到了西北荒漠。
<br/>
　　白手起家，艰苦创业，在内无经验外断支援的艰苦条件下，一群怀着崇高理想的无名男儿朝着共同的目标奋勇前行……
",https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2681316033.jpg
2064,tt8267604,何以为家,剧情,"
　　法庭上，十二岁的男孩赞恩向法官状告他的亲生父母，原因是，他们给了他生命。是什么样的经历让一个孩子做出如此不可思议的举动？故事中，赞恩的父母在无力抚养和教育的状况下依然不停生育，作为家中的长子赞恩，弱小的肩膀承担了无数生活的重压。当妹妹被强行卖给商贩为妻时，赞恩愤怒离家，之后遇到一对没有合法身份的母子，相互扶持勉强生活。然而生活并没有眷顾赞恩，重重磨难迫使他做出了令人震惊的举动……
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg
2065,tt0105323,闻香识女人,剧情,"
　　查理（克里斯•奥唐纳ChrisO'Donnell饰）是一个普通的中学生，他因为见证着一件恶作剧但又不想出卖朋友，于是面临着一道艰难的选择题——要么坦白，要么被学校勒退。而史法兰（阿尔•帕西诺AlPacino饰）是一个退伍军官，因为意外失明，人生从顶点的辉煌滑落谷底。
<br/>
　　自从两人的人生有了交集，命运的转折慢慢清晰。史法兰打算结束失去了意义的生活，于是在查理的陪伴下，尽情享受着人生最后一趟出行。他吃最美味的佳肴，买光鲜的汽车，在狭窄的街道上飚车，住在豪华的套房里，跟随陌生女子的袅袅香水味，跳一段优雅性感的探戈……极乐的疯狂后，他拿枪对准了自己的头颅。然而，查理声嘶力竭的劝阻改变了一切，曙光亦渐渐在这个老人心中重新升起，二人情深如父子。
<br/>
　　史法兰在学校礼堂激昂演说，挽救了查理的前途，讽刺了学校的伪善。二人在互相鼓舞中得到重生。
",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg
2066,tt0120815,拯救大兵瑞恩,"剧情,战争","
　　瑞恩（马特•达蒙MattDamon饰）是二战期间的美国伞兵，被困在了敌人后方。更不幸的是，他的三个兄弟全部在战争中死亡，如果他也遇难，家中的老母亲将无依无靠。
<br/>
　　美国作战总指挥部知道了这个情况，毅然决定组织一个小分队前往救援，其中包括米勒上尉（汤姆•汉克斯TomHanks饰）和翻译厄本（杰里米.戴维斯JererryDavies饰）。然而，敌方危险重重，他们一路上随时与死亡打交道。他们非常怀疑，到底值不值得冒着八个人的生命危险，去搭救一个人。
<br/>
　　大家一路辗转寻找瑞恩，对于这次搭救行动，有人不满，有人热忱，有人好奇。大家一次次闻到死神的气息，瑞恩的获救付出了沉重的代价。
",https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg
